,Unnamed: 0,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
38523,38523,500000,500236,389,0,15,2,12,0,1,0
38974,38974,120000,120117,78,0,2,1,4,0,0,0
31883,31883,410000,410700,1033,0,131,6,44,0,5,0
4625,4625,610000,610581,245,0,163,1,1,0,1,0
31489,31489,320000,321000,468,0,61,0,18,0,2,0
4400,4400,220000,220500,93,0,54,1,6,0,2,0
38509,38509,500000,500101,389,0,15,2,70,0,2,1
21806,21806,510000,513400,451,0,102,1,10,0,3,0
48237,48237,510000,510600,207,0,3,1,7,0,0,0
13499,13499,340000,340300,982,0,328,6,158,0,21,5
41977,41977,510000,511000,301,0,23,1,15,0,0,0
14973,14973,370000,370600,541,0,189,2,47,0,13,0
41432,41432,460000,469028,80,0,5,1,5,0,0,0
1845,1845,440000,442000,1347,0,842,7,66,0,55,0
37297,37297,450000,450900,172,0,17,0,8,0,1,0
26883,26883,510000,513200,417,0,82,1,1,0,0,0
52229,52229,230000,230600,37,0,0,1,5,0,0,0
24337,24337,210000,211400,116,0,20,0,11,0,0,0
26648,26648,440000,440400,1177,0,197,1,86,0,4,0
23884,23884,460000,460100,157,0,27,3,29,0,10,0
22858,22858,310000,310104,315,0,62,1,17,0,2,0
8037,8037,410000,411100,1267,0,723,19,35,0,21,0
32453,32453,410000,411200,981,0,111,4,7,0,3,0
31736,31736,330000,331000,1075,0,185,0,138,0,25,0
39157,39157,310000,310106,254,0,25,1,14,0,2,0
44870,44870,530000,530800,109,0,3,0,4,0,0,0
23568,23568,140000,140700,126,0,33,0,35,0,8,0
38753,38753,340000,341800,591,0,32,0,5,0,2,0
50677,50677,530000,530700,76,0,0,0,6,0,0,0
28011,28011,440000,440100,1159,0,163,1,314,0,43,0
10804,10804,410000,410300,1262,0,573,19,31,0,13,1
18900,18900,110000,110106,375,0,97,4,38,0,3,0
472,472,230000,231200,480,0,263,13,47,0,35,4
26114,26114,330000,330100,1117,0,267,0,157,0,48,0
16849,16849,460000,469006,162,0,51,4,13,0,3,0
178,178,420000,421000,65596,0,23253,2641,1579,0,867,45
16142,16142,310000,0,331,0,140,1,0,0,16,0
25099,25099,510000,510100,436,0,88,1,125,0,41,1
39132,39132,310000,310118,254,0,25,1,5,0,0,0
51358,51358,440000,440800,311,0,6,0,9,0,0,0
19492,19492,220000,220381,88,0,25,1,6,0,2,0
6026,6026,210000,210200,121,0,68,1,19,0,9,0
43060,43060,420000,429005,13522,0,398,414,44,0,0,1
35360,35360,500000,500236,415,0,28,2,12,0,1,0
9909,9909,230000,230800,476,0,125,12,15,0,14,0
40271,40271,210000,210800,88,0,4,0,1,0,0,0
8337,8337,430000,430800,1011,0,654,4,5,0,5,0
46537,46537,150000,150700,23,0,1,0,2,0,1,0
18475,18475,500000,500120,537,0,166,5,8,0,4,0
4359,4359,130000,130800,311,0,221,6,7,0,7,0
9497,9497,410000,411500,1265,0,628,19,269,0,94,2
50904,50904,500000,500233,182,0,1,0,12,0,0,0
50600,50600,420000,421200,5806,0,116,204,166,0,0,0
40240,40240,440000,440700,895,0,49,0,7,0,0,0
46342,46342,120000,120101,45,0,0,0,4,0,0,0
23048,23048,610000,0,229,0,44,0,1,0,0,0
47465,47465,440000,441500,535,0,11,0,4,0,0,0
53933,53933,420000,420100,1423,0,47,76,698,0,42,63
22317,22317,340000,340700,910,0,162,5,28,0,10,0
31205,31205,420000,420200,27100,23638,1447,780,760,0,54,2
46155,46155,210000,210900,69,0,1,0,3,0,0,0
5871,5871,520000,520400,146,0,91,2,4,0,1,0
41507,41507,440000,440400,813,0,30,0,69,0,1,0
37285,37285,430000,431100,772,0,91,0,38,0,8,0
11012,11012,410000,410100,1262,0,566,19,156,0,77,0
14284,14284,500000,500111,552,0,225,5,14,0,5,0
14148,14148,370000,371100,543,0,193,2,16,0,4,0
27202,27202,440000,441500,1177,0,187,1,5,0,1,0
12111,12111,440000,441400,1331,0,571,5,16,0,8,0
53360,53360,220000,220100,8,0,0,0,1,0,0,0
52924,52924,420000,420800,3554,0,50,125,142,0,0,4
9433,9433,510000,511600,520,0,217,3,30,0,19,0
11355,11355,420000,420700,61682,0,9224,1921,1343,0,301,37
5024,5024,530000,530900,174,0,115,2,1,0,1,0
4759,4759,370000,371000,754,0,319,4,38,0,21,0
45583,45583,420000,421000,9074,0,261,294,333,0,4,4
14879,14879,420000,421100,58182,0,6645,1696,2831,0,839,78
34819,34819,310000,0,281,0,30,1,3,0,5,0
27874,27874,440000,440200,1159,0,167,1,6,0,3,0
35100,35100,410000,411000,914,0,80,3,28,0,0,0
1782,1782,320000,320200,631,0,467,0,55,0,42,0
11891,11891,340000,341300,986,0,389,6,41,0,20,0
31871,31871,140000,140600,115,0,21,0,6,0,1,0
24131,24131,220000,220100,83,0,22,1,42,0,11,0
52351,52351,210000,210500,37,0,0,0,2,0,0,0
17482,17482,310000,310118,328,0,140,1,5,0,4,0
122,122,420000,429021,65596,0,23383,2641,11,0,10,0
25183,25183,370000,371500,497,0,83,1,38,0,2,0
24276,24276,420000,429004,33366,0,2660,1068,460,0,43,13
30872,30872,440000,440400,1131,0,126,1,83,0,4,0
20591,20591,530000,530600,162,0,31,0,19,0,2,0
56323,56323,430000,431000,43,0,0,0,1,0,0,0
14624,14624,420000,420900,58182,0,6647,1696,3279,0,449,70
18474,18474,500000,500113,537,0,166,5,6,0,1,0
56317,56317,430000,430600,43,0,0,0,5,0,0,0
56487,56487,340000,340100,39,0,0,0,6,0,0,0
8877,8877,230000,230100,479,0,141,12,197,0,55,3
1490,1490,500000,500236,576,0,373,6,22,0,13,0
32138,32138,500000,500111,446,0,39,2,10,0,0,0
48983,48983,500000,500154,238,0,1,0,16,0,0,0
32977,32977,510000,510700,363,0,57,1,20,0,3,0
13633,13633,610000,610300,240,0,81,0,13,0,9,0
1621,1621,430000,430500,1016,0,782,4,102,0,90,1
31079,31079,410000,410600,1033,0,137,6,17,0,0,0
36409,36409,440000,440200,1018,0,69,1,6,0,1,0
45625,45625,420000,429006,9074,0,261,294,99,0,0,7
19094,19094,320000,321200,604,0,171,0,37,0,16,0
41337,41337,610000,610300,165,0,2,0,10,0,0,0
43065,43065,530000,530600,119,0,5,0,9,0,0,0
16342,16342,120000,120110,124,0,45,3,4,0,1,0
13047,13047,510000,0,508,0,168,3,0,0,0,2
6594,6594,420000,420600,63454,0,13678,2250,1173,0,402,26
48044,48044,650000,0,18,0,0,0,1,0,0,0
33333,33333,120000,0,88,0,4,1,0,0,2,0
6592,6592,420000,421000,63454,0,13678,2250,1566,0,612,40
10232,10232,340000,340200,987,0,429,6,33,0,21,0
29193,29193,310000,310118,295,0,44,1,5,0,2,0
33357,33357,430000,431000,803,0,136,0,31,0,8,0
40087,40087,410000,411600,764,0,50,2,56,0,1,0
23535,23535,500000,500154,518,0,102,3,20,0,11,1
57324,57324,500000,500115,27,0,0,0,3,0,0,0
960,960,610000,610400,245,0,192,1,17,0,16,0
26012,26012,330000,330400,1117,0,270,0,40,0,6,0
28071,28071,330000,330800,1092,0,239,0,15,0,5,0
18085,18085,440000,445200,1294,0,400,2,8,0,4,0
3430,3430,500000,500118,576,0,349,6,5,0,4,0
39152,39152,310000,310116,254,0,25,1,2,0,0,0
25830,25830,140000,141100,124,0,30,0,6,0,5,0
42499,42499,610000,610600,142,0,2,0,7,0,0,0
45745,45745,530000,530100,99,0,3,0,31,0,0,0
43677,43677,130000,130200,126,0,3,1,11,0,0,0
49820,49820,460000,460200,51,0,1,1,14,0,1,0
52258,52258,370000,370400,121,0,1,0,8,0,0,0
34225,34225,410000,410700,981,0,99,4,43,0,4,0
6116,6116,500000,500113,573,0,328,6,6,0,3,0
30276,30276,420000,429006,27100,23638,1454,780,197,0,1,10
23170,23170,210000,211200,116,0,21,1,7,0,1,0
5833,5833,310000,0,335,0,249,3,0,0,22,2
13808,13808,320000,320100,629,0,271,0,92,0,32,0
10237,10237,230000,230100,476,0,127,12,194,0,48,3
50934,50934,500000,500101,182,0,1,0,24,0,0,0
17832,17832,220000,220500,88,0,26,1,3,0,0,0
13067,13067,440000,440400,1328,0,547,4,98,0,43,0
55371,55371,500000,500111,75,0,0,0,1,0,0,0
35127,35127,420000,421100,22112,0,856,618,1897,0,81,32
16681,16681,440000,441400,1316,0,454,2,16,0,7,0
5127,5127,140000,140700,132,0,87,0,36,0,22,0
16578,16578,360000,360600,925,0,240,1,18,0,3,0
33264,33264,440000,441300,1095,0,105,1,47,0,1,0
19624,19624,450000,451000,226,0,36,2,3,0,0,0
4556,4556,120000,120110,135,0,81,3,4,0,2,0
40692,40692,420000,421000,16678,0,533,479,713,0,12,9
11639,11639,450000,450600,244,0,81,2,18,0,6,0
199,199,330000,330900,1205,0,927,1,10,0,6,0
30501,30501,620000,620100,79,0,14,1,33,0,5,1
40950,40950,420000,420700,16678,0,525,479,382,0,6,18
22651,22651,500000,500233,525,0,114,3,19,0,7,0
32607,32607,510000,511600,363,0,60,1,28,0,3,0
6511,6511,510000,511600,526,0,249,3,30,0,20,0
20542,20542,500000,500230,529,0,139,4,10,0,1,0
23427,23427,510000,510900,451,0,93,1,10,0,4,0
23647,23647,410000,411200,1135,0,246,8,7,0,3,0
28885,28885,440000,441700,1151,0,148,1,13,0,1,0
2587,2587,510000,512000,529,0,285,3,4,0,2,0
49694,49694,500000,500115,206,0,1,0,8,0,0,0
18179,18179,230000,230300,425,0,55,11,45,0,1,0
16182,16182,500000,500233,551,0,207,5,20,0,10,0
46560,46560,610000,610200,116,0,0,0,6,0,0,0
33970,33970,510000,513300,363,0,52,1,17,0,0,0
31034,31034,500000,500233,446,0,48,2,16,0,3,0
44565,44565,440000,440700,725,0,15,0,4,0,0,0
31796,31796,460000,469030,128,0,15,2,1,0,1,0
40803,40803,500000,500151,376,0,15,2,7,0,0,0
1504,1504,500000,500238,576,0,373,6,14,0,11,0
23128,23128,530000,530800,155,0,23,0,4,0,0,0
43811,43811,340000,340300,408,0,14,0,37,0,0,0
17968,17968,410000,410300,1212,0,390,13,31,0,9,0
14408,14408,410000,411200,1246,0,508,16,7,0,4,0
41665,41665,360000,360600,476,0,20,0,8,0,0,0
36714,36714,410000,0,914,0,70,3,0,0,27,1
47247,47247,440000,440900,535,0,14,0,3,0,0,0
14287,14287,500000,500240,552,0,225,5,14,0,7,0
45778,45778,510000,511500,231,0,4,1,7,0,0,0
18229,18229,210000,211100,119,0,31,1,11,0,0,0
21986,21986,620000,620400,87,0,34,2,4,0,0,0
49675,49675,110000,400000,132,0,5,1,13,0,0,0
34091,34091,440000,440100,1075,0,105,1,298,0,21,0
18280,18280,500000,500230,538,0,166,5,10,0,2,0
55002,55002,440000,445200,111,0,2,0,3,0,0,0
10056,10056,440000,440400,1332,0,624,5,98,0,45,1
43939,43939,120000,120106,60,0,1,0,2,0,1,0
25760,25760,130000,130100,251,0,48,2,27,0,3,0
4201,4201,360000,360100,934,0,645,1,229,0,181,0
46484,46484,330000,331000,661,0,24,0,100,0,4,0
26468,26468,500000,500105,489,0,72,2,25,0,1,0
24951,24951,530000,530800,154,0,22,0,4,0,0,0
53052,53052,450000,450300,51,0,2,0,15,0,0,0
52044,52044,530000,400000,55,0,0,0,3,0,0,0
39496,39496,330000,330500,954,0,81,0,9,0,1,0
42453,42453,330000,330400,829,0,62,0,23,0,0,0
40478,40478,520000,520500,64,0,8,1,11,0,0,0
32196,32196,530000,530700,140,146,17,0,7,0,1,0
27976,27976,120000,120105,94,0,8,1,10,0,1,0
1718,1718,340000,340700,989,0,733,6,29,0,22,0
398,398,420000,429006,65596,0,23226,2641,496,0,307,13
21737,21737,500000,500152,525,0,116,3,16,0,0,0
23206,23206,440000,441500,1241,0,284,2,5,0,1,0
48235,48235,510000,510300,207,0,3,1,9,0,0,0
19896,19896,510000,511500,463,0,114,1,11,0,6,0
2548,2548,130000,130700,311,0,244,6,34,0,32,0
54136,54136,610000,610200,35,0,0,0,5,0,0,0
50456,50456,340000,400000,237,0,3,0,6,0,0,0
55030,55030,440000,441800,111,0,2,0,3,0,0,0
12276,12276,370000,370600,544,0,215,3,47,0,13,0
2226,2226,360000,361100,934,0,683,1,123,0,97,0
20533,20533,500000,500152,529,0,139,4,16,0,1,0
6017,6017,410000,411100,1271,0,861,19,35,0,22,0
24770,24770,350000,350200,272,0,48,0,32,0,4,0
2532,2532,610000,610100,245,0,184,1,120,0,91,1
2735,2735,430000,430300,1016,0,757,4,36,0,26,0
52014,52014,440000,440200,277,0,5,0,4,0,0,0
27677,27677,500000,500102,486,0,66,2,3,0,0,0
52090,52090,420000,420800,3554,0,84,125,142,0,0,4
13721,13721,370000,370200,543,0,195,2,58,0,26,1
7525,7525,410000,410200,1270,0,802,19,26,0,15,0
44183,44183,410000,410800,566,0,14,2,8,0,0,0
36722,36722,410000,410700,914,0,68,3,41,0,2,0
19315,19315,360000,361000,913,0,210,1,72,0,17,0
15921,15921,440000,440100,1322,0,473,4,339,0,121,0
37681,37681,500000,500151,411,0,24,2,7,0,0,0
40186,40186,340000,340400,530,0,23,0,12,0,2,0
36208,36208,210000,210700,94,0,6,0,7,0,1,0
45351,45351,220000,220381,31,0,1,0,1,0,0,0
41513,41513,440000,440800,813,0,30,0,18,0,1,0
24762,24762,440000,445200,1219,0,266,1,8,0,3,0
49740,49740,500000,500118,206,0,1,0,3,0,0,0
34965,34965,320000,320500,408,0,43,0,69,0,4,0
20739,20739,120000,120101,120,0,21,3,6,0,1,0
36385,36385,440000,441400,1018,0,73,1,12,0,4,0
40564,40564,370000,370200,307,0,15,0,35,0,3,0
48315,48315,460000,469006,57,0,1,1,8,0,0,0
7356,7356,310000,310116,334,0,211,3,3,0,2,0
48559,48559,370000,370300,202,0,2,0,10,0,0,0
31398,31398,340000,341700,779,0,66,1,12,0,1,0
57143,57143,210000,210200,4,0,0,0,1,0,0,0
51334,51334,360000,360600,162,0,4,0,3,0,0,0
36158,36158,230000,230300,277,0,12,3,29,0,0,0
33254,33254,410000,410600,981,0,104,4,13,0,0,0
33118,33118,430000,431000,803,0,136,1,31,0,8,0
35805,35805,500000,500231,415,0,25,2,17,0,1,0
126,126,420000,420700,65596,0,23370,2641,1389,0,613,42
33507,33507,420000,420700,24953,0,1132,699,569,0,11,20
3451,3451,620000,620100,91,0,80,2,36,0,31,2
5147,5147,340000,340600,989,0,637,6,27,0,15,0
30835,30835,500000,500107,446,0,48,2,19,0,1,1
26270,26270,210000,210900,111,0,18,0,8,0,0,0
